NAME20,total_buildings,buildings_w_height_measurement,mean_height,median_height,sd_height,min_height,max_height
"Aurora, MO",4186,3497,4.1079328809426725,3.8863413333892822,1.139932498009905,2.5024349689483643,13.086441040039063
"Avenal, CA",2645,2131,4.016756864289955,3.892493724822998,0.9853084192284484,2.5018110275268555,14.429801940917969
"Aztec, NM",4369,2535,3.732865603294598,3.4459047317504883,1.1663277359288486,2.500748634338379,19.172922134399418
"Baker City, OR",6084,4910,3.8532469378955008,3.713884115219116,0.8870228687216342,2.502394437789917,10.80495548248291
"Bandon, OR",6282,6264,3.9200652901985413,3.859193801879883,1.1829854925042276,0.009869011119008064,11.280357360839844
"Bangor, ME",24737,21622,4.911980478199677,4.743703126907349,1.5270805216045968,2.500046730041504,24.78409767150879
"Baraboo, WI",6337,5393,4.436166762156232,4.267519474029541,1.2814265512621905,2.501309871673584,23.864404678344727
"Barbourville, KY",3261,2144,3.806449919716636,3.6075313091278076,0.9974246984081034,2.5002944469451904,15.38805866241455
"Barnstable Town, MA",181293,167794,5.135776584841267,5.008761405944824,1.2943664802762227,2.5001442432403564,26.86822509765625
"Barre--Montpelier, VT",8449,7577,5.1477897872990255,4.944406032562256,1.6082553884127089,2.500067710876465,20.22124481201172
"Barstow, CA",11292,7555,3.7749750464267087,3.5714898109436035,1.113408681709308,2.5002336502075195,27.70520401000977
"Bartlesville, OK",18686,15948,4.244130981396038,4.016110181808472,1.2402558274907043,2.500392198562622,28.832239151000977
"Basalt, CO",2691,2321,4.49548563408677,4.463192462921143,1.0934516180788458,2.5012366771698,10.943950653076172
"Bastrop, LA",5332,4152,4.72144769680523,4.094512701034546,2.1875374000309273,2.5011770725250244,26.567373275756836
"Bastrop, TX",6895,5243,4.684767200863591,4.67432975769043,1.215992640159182,2.502553701400757,13.917654037475586
"Batavia, NY",7678,6554,4.248659077489525,4.165528059005737,1.106301696535825,2.500342845916748,24.18021583557129
"Batesville, AR",5217,4747,4.98000539356165,4.669819355010986,1.8609698249062632,2.5027949810028076,34.17344284057617
"Batesville, IN",3566,2949,4.285194888604863,4.1072893142700195,1.4503876101001005,2.5000686645507813,29.900402069091797
"Bath, NY",3249,2621,4.13722318440437,3.9893624782562256,1.0911622143267266,2.50004243850708,10.704890251159668
"Baton Rouge, LA",360,353,4.151355372857574,3.5676674842834473,3.8085925187444745,0.0015789474127814174,26.40526008605957
"Battle Creek, MI",34933,34866,3.8018887990599137,3.590996265411377,1.6912815210987842,5.877742660231888e-4,30.10159683227539
"Battlement Mesa, CO",2024,1640,4.336486764942728,4.254636764526367,1.0878904130809908,2.500676155090332,10.790253639221191
"Bay City, MI",38406,38369,4.0432094838749695,3.9503891468048096,1.4649002229416614,3.3607796649448574e-4,35.77235794067383
"Bay City, TX",8493,8253,3.245799101120084,3.0683138370513916,1.6070034227454277,0.004632929340004921,26.229951858520508
"Bayside Gardens--Manzanita, OR",6890,6884,4.506302326210194,4.539445638656616,1.3807574606998811,0.001323626725934446,16.903614044189453
"Beardstown, IL",3213,2682,4.209662761730902,4.007795333862305,1.370776826637564,2.5002310276031494,27.451416015625
"Beatrice, NE",7117,6308,4.462405578237435,4.275350332260132,1.3072469986159785,2.50091290473938,22.598915100097656
"Beaumont, TX",55902,55613,3.8170814218303426,3.691595554351806,1.6458245847019795,5.197505233809352e-4,31.48946762084961
"Beaver Dam, KY",3004,2997,3.7500007325297977,3.510586738586426,1.6159444161025498,0.03628117963671684,18.26578140258789
"Beaver Dam, WI",8526,8497,3.936061816767581,3.865326642990112,1.5653927614808487,7.860292098484933e-4,23.80782699584961
"Beckley, WV",32990,23208,4.070001865616752,3.7376699447631836,1.4225588775200295,2.500282049179077,21.658367156982425
"Bedford, IN",7430,5143,4.2480145752395195,3.887681245803833,1.3471084122102437,3.000281810760498,29.096662521362305
"Bedford, VA",3665,3037,4.327382538402634,4.1200270652771,1.2788046029466502,2.502391815185547,18.15968894958496
"Beebe, AR",3132,3125,3.704734130319357,3.439446449279785,1.6906873525219932,0.004549808334559202,16.308725357055664
"Beeville, TX",5840,4043,4.391742308069626,4.176303386688232,1.1155832746803178,3,20.468507766723633
"Belding, MI",2375,2076,4.283192336674141,4.098620176315308,1.1369315699236682,2.504331588745117,11.789050102233888
"Belfair, WA",897,894,4.299995982503676,4.283843994140625,1.4207538969355369,0.0016420361353084445,14.612456321716309
"Belfast, ME",2294,2108,5.386975832523838,5.270389556884766,1.4922019834824918,2.5011327266693115,16.299352645874023
"Belgrade, MT",8361,7881,3.764735894020095,4.038815975189209,1.6482147439662886,7.36268557375297e-5,23.434341430664063
"Belle Fourche, SD",2988,2948,3.464763840853241,3.542214035987854,1.3508691159796358,0.002276521408930421,18.584020614624023
"Belle Plaine, MN",2889,2881,4.689312846283146,4.846593856811523,1.1473942637264003,0.0420045405626297,11.335955619812012
"Bellefontaine, OH",6335,6236,3.964202086363685,4.049353361129761,1.3173774185847669,3.434655664023012e-4,12.67234992980957
"Bellevue, OH",4758,3807,4.172786737759657,3.968388557434082,1.77053046131818,2.5001471042633057,32.11776351928711
"Bellingham, WA",47283,47214,4.5904571437280195,4.580078840255737,1.595281226748766,2.443792764097452e-4,25.45978355407715
"Bellows Falls, VT--NH",1628,1474,4.940649019167576,4.8801610469818115,1.3671341662542578,2.513298273086548,13.707926750183104
"Beloit, WI--IL",29450,25866,4.529118890479825,4.319346904754639,1.4181407154632115,0.03125,19.429035186767575
"Bemidji, MN",6144,5147,5.198177977860819,4.8618879318237305,1.6296909015403918,3,19.96732521057129
"Bend, OR",46299,42369,4.812246067095333,4.839035987854004,1.0488788279476582,2.500542163848877,14.826021194458008
"Bennington, VT",5507,3146,4.44981483903874,4.000635862350464,1.6020403382163202,2.5160818099975586,19.363975524902344
"Benson, AZ",285,95,7.1614703605049534,6.996275424957275,3.3583027631531808,3,22.391817092895508
"Benton Harbor--Lincoln--St. Joseph, MI",24975,24922,4.7395848692452,4.561282634735107,1.7846046909747508,3.077633155044168e-4,24.42784881591797
"Benton, IL",4715,3911,4.11823830492385,3.8050966262817383,1.3340544174335989,2.501153469085694,14.005826950073242
"Benton, KY",2248,1223,4.275775494774345,4.113861083984375,1.0938233695853201,2.5016684532165527,10.862842559814451
"Benton, LA",2645,2617,4.165734981760001,4.233458042144775,1.5015676388538863,0.0023686476051807404,13.304779052734377
"Berea, KY",6093,5154,4.277055356129686,4.128371000289917,1.1979402740884537,2.5010812282562256,27.705034255981445
"Berlin, NH",5381,4176,3.994739674574114,3.877771258354187,1.0394486497169173,2.5009305477142334,17.627700805664063
"Berlin, WI",2729,2721,4.0715199762059235,3.9622435569763184,1.4180873247882062,0.1607142835855484,10.932230949401855
"Big Lake, MN",4470,4458,4.979545254326004,5.018206834793091,1.217164255170581,0.005042864475399256,12.287439346313477
"Big Pine Key, FL",5281,3442,5.5087700463671245,4.417217493057251,3.2477354226839004,3,27.7141056060791
"Big Rapids, MI",3662,2766,4.564152615878863,4.347585439682007,1.298512373812308,2.5009994506835938,17.176048278808594
"Big Spring, TX",14222,11620,4.020831262326692,3.9123560190200806,1.0296102982816244,2.5001413822174072,22.917966842651367
"Big Stone Gap, VA",3283,1988,3.9042165537235483,3.579506754875183,1.3244779324462517,2.5015554428100586,16.50754165649414
"Billings, MT",59877,51735,4.520223455815266,4.425090312957764,1.227791300688997,2.5002026557922363,28.526233673095703
"Binghamton, NY",61671,51806,4.269192367227217,4.095700263977051,1.2750265843071271,2.5000293254852295,24.877384185791016
"Birch Bay, WA",17901,17888,4.078853107941566,4.135292053222656,1.381067394587776,8.237232104875147e-4,23.101850509643555
"Bisbee, AZ",3144,1317,3.9156566502564587,3.8047337532043457,0.8529343468219972,3,19.8907413482666
"Bishop, CA",5541,5027,3.993391785157801,3.876454353332519,0.8889643223040093,2.5001208782196045,8.922236442565918
"Bismarck, ND",35959,27026,4.5320469997781885,4.3638317584991455,1.187841887332638,2.528357982635498,21.523090362548828
"Black River Falls, WI",2159,1367,4.305327717370157,4.017354488372803,1.1945620948603768,3.0013298988342285,14.06944179534912
"Blackfoot, ID",5754,4050,4.27102973419943,3.9890928268432617,1.3075098091467179,2.525547504425049,19.13223648071289
"Blacksburg--Christiansburg, VA",19136,17107,5.035703528036803,4.910146236419678,1.5651846625060648,2.5003442764282227,28.427505493164063
"Blackwell, OK",4387,3281,3.702955907163588,3.517406225204468,0.9232625771243914,2.5005078315734863,18.057292938232425
"Blairsville, PA",2777,2072,3.860563158298551,3.746737241744995,0.9184379589458925,2.503093957901001,10.676166534423828
"Bloomfield, NM",3838,1498,3.776849204612192,3.371660828590393,1.6519265948132353,2.501385450363159,19.845909118652344
"Bloomington, IN",32552,30078,4.762884133467214,4.652923345565796,1.28253969628865,2.5002601146698,22.89707374572754
"Bloomington--Normal, IL",47615,42934,4.822132375402811,4.7687599658966064,1.3458617043283967,2.5002617835998535,26.776371002197266
"Bloomsburg--Berwick, PA",17456,12776,4.047205586133335,3.844052314758301,1.1649125686409423,2.5006797313690186,18.8040828704834
"Bluefield, WV--VA",22698,16226,4.105851921790715,3.8191750049591064,1.3945467623326087,2.5005784034729004,23.39974594116211
"Bluffton, IN",4731,3789,4.511582430260387,4.26849889755249,1.255749009327239,3,19.850786209106445
"Blythe, CA--AZ",5595,5588,3.0013580466339014,3.0597729682922363,1.1386203323378963,2.318034239578992e-4,13.223226547241213
"Blytheville, AR",8355,7740,4.214598075846674,3.9387683868408203,1.4993417522363317,0.004365808796137571,21.69355583190918
"Boerne, TX",7205,6199,5.011108390437651,5.006068229675293,1.1388017004714348,2.5028328895568848,13.127102851867676
"Boise City, ID",40379,40154,4.503091463964656,4.755600690841675,1.447349299209801,1.6020506154745817e-4,28.949676513671875
"Bolivar, MO",4572,3724,3.7299585858425957,3.521256685256958,0.9532818759439992,2.5005016326904297,13.723156929016112
"Bolivar, TN",2635,2249,4.089568316432941,3.800020456314087,1.2499944975539414,2.5013740062713623,12.75388240814209
"Bonham, TX",3741,3131,4.198188941724687,3.8975887298583984,1.332672264265206,2.5020711421966553,22.255186080932617
"Bonne Terre, MO",2188,1717,4.248717973866849,3.89396595954895,1.5307442318584563,2.5002360343933105,18.983150482177734
"Boone, IA",7643,6403,4.281288946790098,4.096426010131836,1.2945579036469477,2.501770257949829,22.74481201171875
"Boonville, IN",3837,3168,3.9222198242340425,3.6918543577194214,1.048562894814624,2.50015640258789,15.67927074432373
"Boonville, MO",3544,3075,4.414126248010775,4.194221496582031,1.3078780832967847,2.5010740756988525,18.13169860839844
"Boothbay Harbor, ME",4246,3809,5.485225920791105,5.333047866821289,1.6122097773911641,2.5010201930999756,20.120113372802734
"Boston, MA--NH",308765,286384,5.095983562432864,5.023074626922607,1.3845254424104811,5.422993563115597e-4,33.70122528076172
"Boulder City, NV",6947,6844,3.670399669602486,3.8039512634277344,1.3329071102187808,5.501846899278462e-4,13.117445945739746
"Bowie, TX",3592,2544,4.050045979097954,3.6783201694488525,1.3403597467643797,2.50020432472229,14.436243057250977
"Bowling Green, KY",30377,26283,4.454387108175845,4.2486958503723145,1.5034775178707056,0.003778770100325346,27.41138458251953
"Bowling Green, OH",8637,7267,4.502200872809191,4.335331916809082,1.3680692318658263,2.5008654594421387,20.906982421875
"Boyne City, MI",2759,2226,4.833642486613394,4.624225616455078,1.2889729453686567,3.002331018447876,17.168643951416016
"Bozeman, MT",19989,19555,4.221639749359663,4.497746467590332,1.7556633789450824,1.35611611767672e-4,29.194900512695313
"Bradford, PA--NY",5129,3965,4.8284146274023065,4.4416728019714355,1.9091606214390882,2.5057387351989746,24.8839168548584
"Brady, TX",3499,2684,3.8908222448275094,3.666291117668152,1.0591504395356903,2.501344919204712,10.898411750793455
"Brainerd, MN",9282,8220,4.768445984319468,4.598573684692383,1.3645647892244244,2.5008392333984375,21.943090438842773
"Brandon, SD",428,415,5.017143440246582,5.020102024078369,0.7927060968693528,3.1218273639678955,11.69166660308838
"Branson, MO",10784,8175,5.601628754321224,5.351108551025391,1.7089281559038685,2.5019044876098633,25.77393913269043
"Brattleboro, VT",3853,3295,4.6600373462046045,4.49303674697876,1.382761128061898,2.5003933906555176,15.252374649047852
"Brawley, CA",7880,6329,3.8635877214688827,3.73723030090332,0.7838378818989199,2.500162363052368,9.418766021728516
"Brazil, IN",6027,5011,4.0027551610083,3.85662841796875,0.9908738273454113,2.500800848007202,14.26975440979004
"Breaux Bridge, LA",10869,10779,2.8870015486690193,2.8363635540008545,1.379484563677898,0.0020387358963489532,20.453807830810547
"Breckenridge, CO",5823,5091,5.3334428766719295,5.307297706604004,1.5140719293030585,2.5016138553619385,21.004074096679688
"Breckenridge, TX",3945,1690,3.691588577152004,3.3087271451950073,1.2340089551090223,2.500012159347534,11.91416072845459
"Breese, IL",2560,2173,4.160471231444772,3.977848052978515,1.0649928753248068,2.5008022785186768,16.21633529663086
"Bremerton, WA",81413,71935,4.6686451898602535,4.583859920501709,1.276761248968161,2.500319242477417,32.369869232177734
"Brenham, TX",8401,8312,3.888983484987393,3.8732573986053467,1.6554643819024646,2.5726782041601837e-4,15.89824104309082
"Bridgeport--Stamford, CT--NY",1373,1371,4.679628325679239,4.583931922912598,1.5709119703279861,0.08229426294565201,14.832036018371582
"Brigham City, UT",9871,9736,3.74289921096131,3.718445062637329,1.2386437938362447,7.951759471325204e-5,11.94169807434082
"Bristol, TN--VA",15252,11710,4.222644856035149,3.9273229837417603,1.3403340952305494,2.5014126300811768,17.89116859436035
"Broadway--Timberville, VA",2884,2381,4.144636853609401,4.070115566253662,0.9029034617658739,2.503115653991699,11.535819053649902
"Brookfield, MO",2851,2262,4.877283358869038,4.2965171337127686,2.0853578015436964,2.502978801727295,22.15024757385254
"Brookhaven, MS",5124,4326,4.517017248985231,4.052838087081909,1.8005014363126919,2.5031447410583496,20.72496032714844
"Brookings, OR",6627,6014,4.37828285911371,4.219059467315674,1.1179453493933729,2.500361919403076,21.77642059326172
"Brookville, OH",2985,2660,4.267730509338523,4.16011643409729,1.1098841605520622,2.503716230392456,19.690040588378903
"Brookville, PA",2365,1791,4.659373833572712,4.393713474273682,1.4008158042618568,3,15.37368392944336
"Brownfield, TX",4367,2848,3.4303572819976322,3.280268669128418,0.7929081009994716,2.500911235809326,13.282268524169922
"Brownsville, TN",4129,3482,4.38960527456197,4.089193105697632,1.3470296665958075,2.5005035400390625,19.002405166625977
"Brownsville, TX",68452,53093,3.964813140778036,3.8217053413391113,1.0579425358206103,2.500056743621826,29.973915100097656
"Brownwood, TX",11775,9353,4.085209359208059,3.842356204986572,1.1804778224728658,2.500410556793213,17.876386642456055
"Brunswick, ME",12800,10248,5.128593254703548,4.808014631271362,1.758413202154551,2.5014212131500244,27.998882293701172
"Brush, CO",2769,2209,3.711087806670576,3.4746315479278564,1.0646627558399981,2.50404691696167,14.88978099822998
"Bryan, OH",4884,4428,4.509061404844609,4.333378076553345,1.3054892728213505,2.500295400619507,24.84003448486328
"Buckeye North, AZ",4719,4431,3.360644818785233,4.189153671264648,2.120853345262391,1.8921475566457957e-4,10.76414680480957
"Buckeye, AZ",8545,8219,3.889471604007176,4.243580341339111,1.6038299824515532,1.95963162695989e-4,11.068975448608398
"Buckhannon, WV",4722,3595,4.043589970863247,3.802425622940063,1.207721366795898,2.501162052154541,18.015993118286133
"Bucyrus, OH",6835,5396,3.885599485850493,3.7059749364852905,1.0367494982533123,2.5005621910095215,20.25601577758789
"Buellton, CA",2045,1675,4.148372840739008,3.96992826461792,1.09148748781313,2.5034074783325195,11.887825965881348
"Buena Vista, CO",2956,2069,4.127266482145329,3.887878179550171,1.318665627480861,2.5029542446136475,23.51192855834961
"Buena Vista, VA",3026,1496,4.127205552583073,3.7502429485321045,1.4673899749969248,2.5033698081970215,18.107318878173828
"Buffalo, MN",6243,6221,4.955213332928187,5.076819896697998,1.3507076314502464,7.235889788717031e-4,13.252763748168944
"Buffalo, NY",127856,119112,4.317837062643319,4.267253160476685,1.2352291788871212,1.8841262499336153e-4,29.692546844482425
"Bullhead City, AZ--NV",29753,14052,3.7157243076566613,3.604901432991028,0.779623097377256,2.5001134872436523,13.832453727722168
"Burkburnett, TX",6109,4630,3.6019768439925257,3.371976137161255,0.9678356693230148,2.500696897506714,12.018134117126465
"Burley, ID",8390,6351,3.93077988441376,3.605494976043701,1.6920464434591402,2.5005531311035156,28.392650604248047
"Burlington, IA--IL",14815,11186,4.78036806094461,4.315766096115112,1.7184358678075453,3,22.87430000305176
"Burlington, VT",7696,7147,5.070000544951415,4.969498634338379,1.2400558878175056,2.500443935394287,18.227760314941406
"Burnet, TX",2477,2139,4.090420412760909,3.9121947288513184,1.052079082613663,2.5012903213500977,11.334108352661133
"Burns, OR",2904,2884,3.398305979514568,3.4557188749313354,1.2096847642262658,4.8007682198658586e-4,22.866943359375
"Butte-Silver Bow, MT",16975,12248,4.0585164599641335,3.853551506996155,0.8789110358510841,3,20.161407470703125
"Byron, IL",2529,2300,4.3920446285994155,4.255287408828735,1.24241930859577,2.512157917022705,27.805849075317383
"Byron, MN",2198,1803,4.608121990430242,4.431072235107422,1.2641150282199471,3.0006797313690186,16.4771671295166
"Cadillac, MI",7068,7053,4.3332483121726755,4.292233467102051,1.3669822733292654,0.008883364498615265,20.615306854248047
"Calexico, CA",9107,7724,4.004975746790404,3.8453567028045654,0.96883426432363,2.500844717025757,18.228151321411133
"Calistoga, CA",2360,2210,4.243273873027094,4.121278524398804,1.0765646752866738,2.5035486221313477,20.480072021484375
"Calumet, MI",2521,2242,4.790403802835122,4.670830965042114,1.0805578219246963,3.0006377696990967,12.242349624633787
"Camarillo, CA",23694,18704,4.423986702290634,4.292882442474365,0.9919117172931019,2.500846147537231,16.936494827270508
"Cambria, CA",4254,3975,4.776093768533671,4.8058671951293945,1.020554758252846,2.523326873779297,12.856168746948242
"Cambridge, OH",8141,6193,4.098803978175738,3.872937679290771,1.2561683721456247,2.5019423961639404,26.46664810180664
"Camden, AR",5468,4615,4.73576438228074,4.053382873535156,2.25745308253218,2.5010926723480225,20.54520034790039
"Camden, ME",2961,2809,5.579789969113935,5.555885314941406,1.3285413074106904,2.511413812637329,15.416428565979004
"Camdenton, MO",2958,2612,4.607086023090444,4.42462682723999,1.3894193258315364,2.501450538635254,15.73670768737793
"Cameron, MO",3205,2662,4.072025837170997,3.890624165534973,1.0955592375335317,2.507645606994629,11.6598482131958
"Cameron, TX",2893,2883,3.7760720367008687,3.560213327407837,1.6928450093950047,0.001291989698074758,14.605206489562988
"Campbellsville, KY",6141,5436,4.283961207661408,4.113645076751709,1.0753921618742674,2.5046820640563965,12.75135326385498
"Canajoharie--Fort Plain, NY",2857,2153,4.465913953971597,4.2355828285217285,1.513969027338781,2.500122308731079,14.071731567382813
"Canandaigua, NY",7606,6710,4.780941683276044,4.613757371902466,1.4899655305216633,2.5009515285491943,25.39475440979004
"Canastota, NY",2565,2185,4.149300049316965,4.010339736938477,1.0572043436884369,2.5042991638183594,12.182202339172363
"Canton, IL",6634,4270,4.517348780676688,3.9726256132125854,1.8101764298412137,2.5043439865112305,18.95064926147461
"Canton, MS",10563,8933,4.554908623904087,4.382104873657227,1.397437809514137,2.502009868621826,31.399826049804688
"Canton, NY",1658,1483,4.825276317744342,4.64064884185791,1.4826226998960164,2.501352310180664,19.095304489135746
"Canton, OH",5630,5108,4.306360322979156,4.156606674194336,1.632867446320925,2.502770185470581,88.686187744140625
"Cape Girardeau, MO--IL",21677,18867,4.3317171552004705,4.114604949951172,1.2918898123470617,2.5004725456237793,33.73048400878906
"Carbondale, CO",2412,2213,4.642802902761219,4.707407474517822,0.9454042366923203,2.5015671253204346,8.853585243225098
"Carbondale, IL",13601,11268,4.409842519523998,4.185352563858032,1.3570215783977913,2.500016450881958,20.84955596923828
"Carlinville, IL",2920,2149,4.7265925418504064,4.267451763153076,1.631710694594196,3.0006818771362305,14.324359893798828
"Carlsbad, NM",18366,18136,3.2513842161156963,3.3670958280563354,1.5545340866330923,1.7088174354285002e-4,21.311626434326172
"Carmi, IL",3290,2476,3.8627075394058843,3.625860095024109,1.150392314186381,2.5009469985961914,18.73415184020996
"Caro, MI",2818,2812,4.275737278481712,4.1215198040008545,1.6204007459761725,0.012387962080538273,23.946796417236328
"Carrizo Springs, TX",2358,870,4.099757324964151,3.78900146484375,1.6206863892639392,3,28.91568946838379
"Carroll, IA",4703,4245,4.866094526890731,4.579995632171631,1.418399088074846,3,17.665456771850586
"Carrollton, KY",2516,1950,4.031676618013626,3.7380937337875366,1.3243424421336156,2.505645275115967,19.83417320251465
"Carson City, NV",23703,21313,4.288535291662088,4.172511577606201,0.9260666830993238,2.5000462532043457,14.559578895568848
"Carthage, MO",7805,6132,3.9330326634843757,3.635216236114502,1.2516483651528627,2.500288248062134,26.749475479125977
"Carthage, TX",3462,3443,3.744249116320995,3.4913976192474365,2.011760029143641,0.004098360426723957,28.307153701782227
"Caruthersville, MO",2745,2418,4.100057905818728,3.893235445022583,1.079120226285267,2.5007054805755615,12.77565860748291
"Casper, WY",28388,20618,4.234924568065166,4.013686180114746,1.1483994478806194,3,28.578643798828125
"Castle Rock, CO",7662,7502,4.09445999769157,5.14236855506897,2.231142079545987,1.8362099945079535e-4,11.146600723266602
"Castroville--Prunedale, CA",3062,2518,4.5012108919826925,4.426461696624756,0.8789065522261118,3.000631809234619,11.345345497131348
"Catskill, NY",3624,3148,4.474426590502641,4.367022275924683,1.1854162198693508,2.500359058380127,13.083118438720703
"Cañon City, CO",13859,11192,3.8916238266029386,3.698897957801819,0.9983451560743851,2.500730276107788,19.741281509399418
"Cedar City, UT",13836,13226,4.013660115257439,4.105614423751831,1.6549817732982681,1.8892876687459648e-4,20.336584091186523
"Cedar Rapids, IA",83756,74024,4.860306418957896,4.710768461227417,1.4442464458185602,2.500065326690674,27.094139099121097
"Celina, OH",6023,4506,4.2529605469913205,4.111562252044678,1.1854247772493074,2.5028879642486572,27.052309036254883
"Center, TX",2809,2799,3.828409780274209,3.6822142601013184,1.8137659027204145,0.0043549262918531895,29.115440368652344
"Centerville, IA",2767,225,4.192113640043471,3.9170045852661137,1.0478350975885526,3.0059444904327393,9.448829650878906
"Central City, KY",2443,678,4.3513349315761465,3.886415958404541,1.386476183808801,3.0019068717956543,11.474708557128906
"Centralia, IL",9459,7506,4.778833358280823,4.176708936691284,2.0714045218623114,2.5004589557647705,24.989910125732425
"Centralia, WA",21357,21286,3.736796499527155,3.7073061466217045,1.2861402342140795,1.684636081336066e-4,23.481121063232425
"Champaign, IL",43332,37689,4.711695901769816,4.5007805824279785,1.5356545492436986,2.500164747238159,29.87184715270996
"Chanute, KS",6152,5154,4.322206495897133,4.098982810974121,1.3965437689990665,2.500347852706909,31.32242774963379
"Chardon, OH",3301,2893,4.666334191532313,4.576440811157227,1.3422875925518565,2.5045199394226074,14.567167282104492
"Charles City, IA",4741,4115,4.671208176317365,4.432979106903076,1.55369392040087,2.501704216003418,28.03960418701172
"Charleston, IL",6869,6014,4.424006736908872,4.212973117828369,1.287832178409614,2.500993013381958,17.86606788635254
"Charleston, WV",73630,61924,4.32619451691594,4.0073912143707275,1.5766290581786042,0.26769229769706726,34.052799224853516
"Charlestown, IN",3300,2772,4.458656768176119,4.015153884887695,1.8249521466220477,2.5030815601348877,19.231895446777344
"Charlestown, RI",4079,3798,4.966460387602551,4.976862668991089,1.0936732413393053,2.509028673171997,14.755810737609863
"Charlevoix, MI",2850,2066,5.143653118714243,4.785555362701416,1.6879815251865555,3,14.572465896606444
"Charlotte, MI",6257,6241,3.6439799343160355,3.550426959991455,1.3863444432097705,0.0015673980815336108,14.231878280639648
"Cheboygan, MI",777,302,4.685834660435354,4.476712703704834,1.2182815034604908,3.039543390274048,10.30776023864746
"Chelan, WA",5948,4497,4.3240537616658905,4.213338851928711,1.0735709804052669,1.2195122241973877,13.601480484008787
"Chelsea, MI",2545,2541,4.518392393260312,4.436180591583252,1.6768427899915785,0.008778930641710758,30.839210510253903
"Cheney, WA",3173,2704,4.4715312249385395,4.328550100326538,1.1790133493716164,2.5011043548583984,14.22716999053955
"Cherokee, IA",2270,1737,4.684225636648597,4.30555534362793,1.5245573879100927,3,17.342050552368164
"Chester, IL",2585,2058,4.054085811558456,3.848818063735962,1.0881949694656934,2.502047061920166,12.678035736083984
"Cheyenne, WY",35086,28447,4.237710316537298,4.125344276428223,1.1028090429968826,2.5000030994415283,29.989341735839844
"Chicago, IL--IN",207786,203798,4.986406059834995,4.889909744262695,1.8013209351616124,4.54132619779557e-4,37.96123504638672
"Chickasha, OK",8338,8261,3.3238178546594948,3.219928741455078,1.5067332354039065,5.036655929870903e-4,23.278749465942383
"Chico, CA",38215,38046,4.264619590353525,4.21303391456604,1.4092969592606919,3.242016537114978e-4,26.535816192626953
"Childress, TX",3095,2488,4.037684694267929,3.942450523376465,0.9297749767088811,2.500169515609741,10.268611907958984
"Chillicothe, MO",9,5,3.925249195098877,3.734112501144409,0.9019407939128656,2.6789863109588623,5.089195728302002
"Chillicothe, OH",14878,14836,3.9838164854880502,3.896707057952881,1.5268213534266983,4.248990735504776e-4,23.601381301879883
"Chino Valley, AZ",1176,654,3.8943218674499325,3.61761212348938,1.4578363984113605,2.500636577606201,17.651962280273438
"Chisholm, MN",2749,1823,4.143298470836646,4.015897750854492,0.8563806595302268,3.001082181930542,10.751068115234377
"Chittenango, NY",1912,1532,4.319541736931464,4.049666404724121,1.2431018042121948,3.002748727798462,16.390485763549805
"Chowchilla, CA",3950,3474,4.335239800352713,4.209727048873901,1.1550780710035822,2.5016653537750244,21.898284912109375
"Cienega Springs, AZ",2750,1245,4.851413940713109,4.062396049499512,2.702711888160505,3,22.61090850830078
"Cincinnati, OH--KY",177136,148203,4.699806617084818,4.594907283782959,1.3975463373185086,2.5000078678131104,30.704103469848633
"Circleville, OH",7325,7306,3.9366023323465984,3.848705291748047,1.3370090556219834,2.3786869132891297e-4,16.572200775146484
"Claremont, NH",3603,2862,4.422000117605171,4.260586977005005,1.3548772776771423,2.501803398132324,16.68702507019043
"Claremore, OK",6179,5209,4.208345379108979,3.9905025959014897,1.1826751095506627,2.5044143199920654,26.227352142333984
"Clarinda, IA",2454,1349,4.495178113786091,4.247567653656006,1.4507093770685668,2.500016212463379,20.486040115356445
"Clarion, PA",2268,1784,4.73318461733014,4.372844696044922,1.6562409375248683,3.0033609867095947,19.638078689575195
"Clarksburg, WV",16110,11740,4.289741297515532,4.1219422817230225,1.1473131670436092,2.5002658367156982,19.661806106567383
"Clarksdale, MS",6039,5256,4.293225336077097,4.096983194351196,1.335913216802469,0.5231946110725403,31.532142639160156
"Clarksville, AR",3494,3452,3.6283307529423117,3.5166242122650146,1.4517604283399523,0.004990019835531712,13.603174209594728
"Clarksville, TN--KY",60942,36232,4.806472777603056,4.670989990234375,1.4083046201211635,2.5006489753723145,32.940303802490234
"Clay Center, KS",2642,1370,3.9304994607493824,3.5822871923446655,1.133000467570197,2.50765323638916,13.369458198547363
"Clayton, NY",2474,1817,4.407518790853371,4.323399066925049,1.27377059927777,2.5011279582977295,19.663177490234375
"Cle Elum, WA",3610,3320,4.015024826012437,3.863218069076538,1.3980561658975659,0.0034129691775888205,12.9229736328125
"Clearfield, PA",5346,3857,4.252155078517547,4.038055896759033,1.162712171282597,2.5032551288604736,18.853496551513672
"Clearlake Riviera, CA",3743,3554,4.708465560943677,4.682128190994263,0.9801927578372013,2.5008246898651123,11.555835723876951
"Clearlake, CA",9118,8205,4.260669297811681,4.1437087059021,1.0383652182199266,2.50167465209961,11.661890029907228
"Cleburne, TX",19063,18813,3.9633564517898248,4.070620059967041,1.5214107968148636,1.7494751955382526e-4,21.67411422729492
"Cleveland, MS",6339,5526,4.2856475167027686,4.01981520652771,1.3317270517179054,2.500588893890381,18.7117919921875
