"city","model","aic","r2","dev_expl","built_estimate","built_std_error","built_p_value","mean_h_estimate","mean_h_std_error","mean_h_p_value","ndvi_estimate","ndvi_std_error","ndvi_p_value","weight","weight_normalized"
"Saratoga Springs, NY","Model1",22759.0987722474,0.392102441679295,0.33520274715795,-0.543024598725071,0.287236537829132,0.0587620792069204,NA,NA,NA,NA,NA,NA,2.06722768200098e-05,9.56108937491282e-06
"Saratoga Springs, NY","Model2",22758.3000345341,0.39211844183251,0.335628565907067,-0.590871853639397,0.28682908548214,0.0394623020647094,-0.0461476834340346,0.0256755492438481,0.0723577214646882,NA,NA,NA,3.08199551671892e-05,1.4254469812395e-05
"Saratoga Springs, NY","Model3",22759.9325406565,0.391271282255102,0.335104565459856,NA,NA,NA,-0.0418133392155518,0.0256405382537599,0.103022172545954,NA,NA,NA,1.36250405137023e-05,6.30168758006476e-06
"Saratoga Springs, NY","Model4",22740.2218660302,0.397814968567304,0.33821848358859,NA,NA,NA,NA,NA,NA,-1.50972310093218,0.305328750083899,7.94631673927615e-07,0.259690710576824,0.120108980509408
"Saratoga Springs, NY","Model5",22739.3936733174,0.398100047250073,0.338648811793528,NA,NA,NA,-0.0478328028105246,0.025791877266283,0.0637320158878766,-1.53699642520843,0.30560879024335,5.14059052433e-07,0.392912800118847,0.181725236711578
"Saratoga Springs, NY","Model6",22738.8741576361,0.398533921959243,0.33867898466656,-0.622881415922577,0.289430442142174,0.0314501237202552,NA,NA,NA,-1.53193665001384,0.304849796632792,5.2502667287923e-07,0.509457047193009,0.235627860602983
"Saratoga Springs, NY","Model7",22737.5253381686,0.398832671083593,0.339183314214385,-0.680975465359163,0.288762505084096,0.0184093604040118,-0.0530994395517564,0.0258045135220876,0.0396785916409762,-1.56400682734928,0.304750141652472,3.00258839127041e-07,1,0.462507804929264
"Scranton, PA","Model1",16798.4915712196,0.359625955854778,0.298454265432273,0.00679812063728851,0.0805646667913396,0.932759415229018,NA,NA,NA,NA,NA,NA,0.00040509630296222,0.00028625183090767
"Scranton, PA","Model2",16791.8910236511,0.361950386059396,0.300318138603758,-0.091672389974643,0.0852057464618498,0.282064193848894,-0.0783094148930209,0.0235046431256938,0.00087415369192491,NA,NA,NA,0.0109862372369843,0.00776316767365335
"Scranton, PA","Model3",16791.8076963953,0.36300432260754,0.29982851426165,NA,NA,NA,-0.0703686914225912,0.0223459860127547,0.00165470156693118,NA,NA,NA,0.0114536328263453,0.0080934418386714
"Scranton, PA","Model4",16793.424543245,0.35824433871791,0.299644938159489,NA,NA,NA,NA,NA,NA,-0.418285063545765,0.191067794728167,0.028662155113288,0.00510328031629321,0.00360611371541014
"Scranton, PA","Model5",16784.7763057009,0.361194214336924,0.301914860145696,NA,NA,NA,-0.088715795625281,0.0229952182639324,0.000116808986742431,-0.614186055194293,0.19772553528605,0.00191309832893837,0.385292314358013,0.272257805398734
"Scranton, PA","Model6",16795.3651518764,0.357928181272574,0.29967607496894,-0.00693923685191983,0.0808809880442391,0.931634804083666,NA,NA,NA,-0.419742991062245,0.192044173894548,0.0289205357207639,0.00193397837704896,0.001366600601679
"Scranton, PA","Model7",16782.8687997515,0.359370357571753,0.302885431395243,-0.145994145085539,0.0866193987629754,0.0920063981834585,-0.103496029393282,0.0244861303599154,2.44466663786898e-05,-0.679416361423156,0.201173977181115,0.000741806596196516,1,0.706626618940944
"Seaside--Monterey--Pacific Grove, CA","Model1",47199.1663152516,0.281541531209377,0.243699001529511,-0.77884020007635,0.0637277437592979,4.79710112907265e-34,NA,NA,NA,NA,NA,NA,8.68588374450874e-16,6.30865929953699e-16
"Seaside--Monterey--Pacific Grove, CA","Model2",47131.7589697235,0.29295976803385,0.249755530595903,-0.860867455024922,0.0640843422378119,1.06073473424602e-40,-0.131403208619006,0.0143887050036481,8.35489241345855e-20,NA,NA,NA,0.376819278407729,0.273688264187813
"Seaside--Monterey--Pacific Grove, CA","Model3",47279.0487090823,0.28420916918005,0.236437823673185,NA,NA,NA,-0.104564129582554,0.0142727071973057,2.5986467779259e-13,NA,NA,NA,3.91356536010998e-33,2.84246844991592e-33
"Seaside--Monterey--Pacific Grove, CA","Model4",47308.5847143421,0.271909573674076,0.233861767186821,NA,NA,NA,NA,NA,NA,0.464612509122717,0.101474318146804,4.75108764708004e-06,1.50976912743391e-39,1.09656303562217e-39
"Seaside--Monterey--Pacific Grove, CA","Model5",47253.4999547908,0.280412859978127,0.238907469487161,NA,NA,NA,-0.118936484255852,0.0143968207141717,1.67193927139115e-16,0.608914062757585,0.102115119366383,2.58120960786776e-09,1.38170107498951e-27,1.00354570614919e-27
"Seaside--Monterey--Pacific Grove, CA","Model6",47200.5513027392,0.279971990785338,0.243754818558924,-0.756035796604115,0.066949310444394,2.37537682405504e-29,NA,NA,NA,0.129062739650974,0.106782458072114,0.226832564255579,4.34578063744137e-16,3.15639147823903e-16
"Seaside--Monterey--Pacific Grove, CA","Model7",47129.8069905753,0.290729937866108,0.250103999696694,-0.817131240106103,0.0669332988162235,5.62822184971603e-34,-0.135794638638124,0.0144687599721314,8.01645782374434e-21,0.25865795417637,0.106845989060506,0.0155064058423712,1,0.726311735812186
"Seaside, OR","Model1",5605.19183563223,0.253442943456546,0.230771244558246,-1.82189276577462,0.64510495093102,0.00484142411792753,NA,NA,NA,NA,NA,NA,0.521346349887242,0.169016350257319
"Seaside, OR","Model2",5603.88915427414,0.258840628858067,0.234059294846754,-1.91229508883071,0.670642430542465,0.00444863526454355,-0.134456832073811,0.0982500440857945,0.171481228818074,NA,NA,NA,1,0.324192065972792
"Seaside, OR","Model3",5606.51585427778,0.254254337295365,0.232900483158461,NA,NA,NA,-0.12574095330557,0.100041510579281,0.209110333781413,NA,NA,NA,0.268917671045331,0.0871809753527776
"Seaside, OR","Model4",5609.35006305705,0.250327045274841,0.229536859916157,NA,NA,NA,NA,NA,NA,-0.165508422559605,0.415946368859497,0.690789319305185,0.0651896613122544,0.0211339709808864
"Seaside, OR","Model5",5607.47432828652,0.254848508335618,0.2335529224583,NA,NA,NA,-0.13026199331687,0.100683681566482,0.196065285736112,-0.172374828687713,0.432526064662611,0.690330885570799,0.16652880089184,0.0539873160050973
"Seaside, OR","Model6",5605.84238281229,0.253830757869869,0.231536254203567,-1.82358483541092,0.653512566519693,0.00537145437311573,NA,NA,NA,-0.0705646095463493,0.402365593702874,0.860823678274122,0.376583954803729,0.122085530320026
"Seaside, OR","Model7",5604.64283732969,0.259202702531843,0.234792545324406,-1.91004215030344,0.678237553163529,0.0049627858850598,-0.138138590991803,0.0990725232275477,0.163555323612786,-0.0806664571631684,0.414414243243815,0.845708189455747,0.686024781154782,0.222403791111101
"Sebastopol, CA","Model1",2546.10486263953,0.462342074484324,0.377407688084872,1.73163535349853,0.423643929997609,5.23053111089536e-05,NA,NA,NA,NA,NA,NA,0.823384328731126,0.303745047657548
"Sebastopol, CA","Model2",2547.66198723321,0.459662809158189,0.377473641738705,1.75895406046271,0.430113343797473,5.18840562790066e-05,-0.0486469278589522,0.164676271206586,0.767828087443738,NA,NA,NA,0.377987369080246,0.139438883433889
"Sebastopol, CA","Model3",2565.06465860489,0.410571500172941,0.340722269786608,NA,NA,NA,-0.00349940794124788,0.14606073835076,0.980896976223987,NA,NA,NA,6.28832839907383e-05,2.31975341600983e-05
"Sebastopol, CA","Model4",2563.99252780897,0.416723727306352,0.344770705571576,NA,NA,NA,NA,NA,NA,-0.457737220077876,0.63635261553411,0.472346522130467,0.000107484405403592,3.96508103233749e-05
"Sebastopol, CA","Model5",2565.2780404223,0.414914787546572,0.345339451891792,NA,NA,NA,-0.0364562198401995,0.156276331717968,0.815657173989287,-0.538925662398564,0.667989366880305,0.420245048224674,5.65197121189131e-05,2.08500235577792e-05
"Sebastopol, CA","Model6",2545.7161982351,0.462847882431849,0.379680690994087,2.40945696023329,0.563206062807476,2.3395298552794e-05,NA,NA,NA,1.62220888868733,0.904959695305397,0.073765107874794,1,0.368898261794263
"Sebastopol, CA","Model7",2547.06612167456,0.463812851557104,0.380295639852439,2.44594225067739,0.565328231567394,1.89817538626012e-05,0.0381208823164675,0.169155689220113,0.821810008468913,1.69665320422919,0.932513726567092,0.0695623685216671,0.509175911625777,0.187834108746259
"Sequim, WA","Model1",28971.7716151111,0.519268414573945,0.478947682673493,-0.168646057171255,0.147700912576705,0.253588617427519,NA,NA,NA,NA,NA,NA,4.69547010266154e-11,2.40347100115737e-11
"Sequim, WA","Model2",28942.693900505,0.524916045698303,0.482032330229242,-0.122946789774591,0.148808152662745,0.408724406727455,-0.199654648795334,0.0319459898021488,4.45242882223132e-10,NA,NA,NA,9.67886827870167e-05,4.95432378936782e-05
"Sequim, WA","Model3",28939.8167803093,0.525376556833387,0.482154486284424,NA,NA,NA,-0.20130916640102,0.0319696655154537,3.29698953137051e-10,NA,NA,NA,0.000407927789384703,0.000208806060078334
"Sequim, WA","Model4",28952.2596097713,0.523187464989283,0.480835349141535,NA,NA,NA,NA,NA,NA,0.512374679129009,0.0936660431029376,4.71348015633432e-08,8.10321206189543e-07,4.14779240015921e-07
"Sequim, WA","Model5",28924.2079395372,0.526889463184269,0.483791309252319,NA,NA,NA,-0.195482812540062,0.0317971936478547,8.4670539606625e-10,0.506373195263365,0.0937737252922466,6.97461256465438e-08,1,0.511870153277094
"Sequim, WA","Model6",28953.1275932911,0.52334170559639,0.480953632348973,0.0686018381331363,0.151564899030267,0.650839510553429,NA,NA,NA,0.525363027145537,0.0967868617309389,5.96680424099482e-08,5.25021366592562e-07,2.68742767391484e-07
